player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Patrick Baldwin Jr.,baldwpa01,2023,RS,GSW,52,24,-5.106456540760727,-2.013014943230564,-7.119471483991292,-24.2802750859231,-24.95257933840269,-49.23285442432579,-9.378506213652878,-6.868494813108999,-16.24700102676188,-.1674102591121894,-.1674102591121894,0,-1.605021467412327,-3.438461023763848,-5.043482491176174,1.312667150986421
LaMelo Ball,ballla01,2023,RS,CHA,208,98,-1.191956853022461,-5.504049775996661,-6.696006629019122,2.900634183307689,-8.920947232685615,-6.020313049377926,-.2955200242411362,-6.561389108133435,-6.856909132374571,-.2071277910939268,-.2071277910939268,0,.3527391816481832,-4.609705981960195,-4.256966800312012,.8798226305045505
Mo Bamba,bambamo01,2023,RS,ORL,730,355,-1.591433111571064,-2.251667702947961,-3.843100814519025,1.12883865575164,-3.334897998990338,-2.206059343238698,-1.093671367186,-2.565706654615309,-3.659378021801309,-.1643014916563641,-.1643014916563641,0,-.7916822987624542,-4.752662236078068,-5.544344534840523,-.2496104754454677
Paolo Banchero,banchpa01,2023,RS,ORL,1221,586,-1.403543692941491,-.5700125601081878,-1.973556253049678,-3.100114064673841,-2.664807428020298,-5.764921492694139,-1.780298295961426,-.985536857645684,-2.76583515360711,-.0047530624904059,-.0047530624904059,0,-1.608900448996658,-2.191177783036605,-3.800078232033264,.4002776167188515
Desmond Bane,banede01,2023,RS,MEM,852,403,5.797150447565509,-.7267236903626595,5.07042675720285,5.752803814353246,.946604573247791,6.699408387601038,6.110038515643749,-.4470445874943775,5.662993928149372,1.735348970227824,1.735348970227824,0,4.662369518247838,-.3882012637238439,4.274168254523994,.3248229260966414
Dalano Banton,bantoda01,2023,RS,TOR,414,193,-.0672901152847631,-.0691302017919398,-.136420317076703,-6.813527163057386,-2.627877043334414,-9.4414042063918,-1.48195049550754,-.6205656562452716,-2.102516151752811,.0637909107452315,.0637909107452315,0,-.8188242801376501,-.4932427476559695,-1.31206702779362,.0541370455119204
Dominick Barlow,barlodo01,2023,RS,SAS,50,22,.7273408403086392,-5.155102862179336,-4.427762021870697,-12.97526293003772,1.869464176528668,-11.10579875350905,-1.951762784590444,-3.79266130876839,-5.744424093358834,-.0338345884913838,-.0338345884913838,0,-2.845649668917871,-4.490595910898195,-7.336245579816066,.6748542065346363
Harrison Barnes,barneha02,2023,RS,SAC,1431,674,.901415665619001,1.444156879405197,2.345572545024198,1.462366879665153,-.717129840997635,.745237038667518,1.038073196686408,1.088449745865356,2.126522942551763,1.670420713963371,1.670420713963371,0,1.383447611037797,.8854251025156525,2.26887271355345,-.3921010303020714
Scottie Barnes,barnesc01,2023,RS,TOR,1362,654,-1.351666420146354,1.153890144076169,-.1977762760701844,5.071355691590804,1.821759870847884,6.893115562438688,-.1028293863558067,1.354215751217124,1.251386364861317,1.331176578795672,1.331176578795672,0,.8704787236849364,1.118975386726908,1.989454110411844,-.3010668258394922
RJ Barrett,barrerj01,2023,RS,NYK,1693,802,-.4581880243536646,-2.8794330864474,-3.337621110801064,4.162667739003503,-4.981960127607807,-.8192923886043042,.5005065243726432,-3.496880338630409,-2.996373814257765,-.1013142881838179,-.1013142881838179,0,.1031460000549904,-3.202104276953726,-3.098958276898736,.5052483295482575
Will Barton,bartowi01,2023,RS,WAS,1100,531,-1.981675384014851,-4.459907516824132,-6.441582900838983,-4.041132573451505,-3.677182309187809,-7.718314882639314,-2.526466622547076,-4.542657685052671,-7.069124307599747,-1.160741516393406,-1.160741516393406,0,-2.181088536616668,-4.465990189501428,-6.647078726118096,-.81175294697649
Charles Bassey,bassech01,2023,RS,SAS,459,214,-3.101928682502224,-2.875123717077753,-5.977052399579978,-1.094667182409689,-1.498422222739103,-2.593089405148791,-2.812181165629467,-2.604975693834473,-5.41715685946394,-.2913955462046773,-.2913955462046773,0,-2.427018887226481,-3.572950584619477,-5.999969471845958,.0653421654706477
Keita Bates-Diop,bateske01,2023,RS,SAS,850,398,-.8359275906813668,-2.10879109307619,-2.944718683757557,-3.231701347574679,-4.833447800531821,-8.065149148106499,-1.33028313587977,-2.707041662465818,-4.037324798345589,-.2613988508424736,-.2613988508424736,0,-1.203656324984529,-3.422597919844332,-4.626254244828861,-.0018626031698171
Nicolas Batum,batumni01,2023,RS,LAC,961,446,-2.744675483324031,.0792536686008752,-2.665421814723155,-1.406788183071052,4.097932497601365,2.691144314530312,-2.572436261712512,.8889154427276594,-1.683520818984853,.2441151106328629,.2441151106328629,0,-3.411601781348415,1.005939519604407,-2.405662261744008,.6003544120961362
Darius Bazley,bazleda01,2023,RS,OKC,608,280,-2.826041020607987,2.178496155069114,-.6475448655388734,-6.739848071516784,4.332542261639982,-2.407305809876802,-3.792107803429156,2.780369262274829,-1.011738541154327,.2484759596450592,.2484759596450592,0,-3.869287082429277,1.70009654409674,-2.169190538332537,.0631642151419564
Bradley Beal,bealbr01,2023,RS,WAS,1298,631,3.607936448102946,-1.535015784424379,2.072920663678567,2.371765672654912,-5.010170393654749,-2.638404720999838,3.577006742135141,-2.329739820068394,1.247266922066747,1.282201634805349,1.282201634805349,0,3.932926801486941,-1.822136746154054,2.110790055332887,-.3669836889005132
Malik Beasley,beaslma01,2023,RS,UTA,1480,690,1.603522062238949,-2.256319448773024,-.6527973865340759,-3.003433482667055,-1.692336074225578,-4.695769556892633,.6820185326756436,-2.241596370868536,-1.559577838192892,.4221593726445406,.4221593726445406,0,1.63414376661067,-2.166461973972674,-.5323182073620041,.7456370216172673
MarJon Beauchamp,beaucma01,2023,RS,MIL,490,232,-6.133170181712122,2.380291438195761,-3.752878743516361,-4.041722624035605,-2.929582062043635,-6.97130468607924,-6.059674602248497,1.36801778077082,-4.691656821477677,-.2303942899629454,-.2303942899629454,0,-5.802504933164437,1.045509732175778,-4.756995200988659,.2500038821659344
Davis Bertans,bertada01,2023,RS,DAL,131,62,-.5031486392604676,-.1433545887259132,-.6465032279863808,-4.769088456663311,1.146834262782289,-3.622254193881022,-1.435598904632287,.0964250977447425,-1.339173806887544,.0452595339486786,.0452595339486786,0,-.4744336828377486,-1.092569864772993,-1.567003547610742,1.433518504000064
Patrick Beverley,beverpa01,2023,RS,LAL,960,453,-3.75358396785058,1.497372721810972,-2.256211246039608,-4.537476945141632,3.333294244805503,-1.20418270033613,-4.142142340223939,1.96298490000119,-2.179157440222749,.1309198890371635,.1309198890371635,0,-4.12524855517468,2.820122825274639,-1.30512572990004,-.7780240031913616
Saddiq Bey,beysa01,2023,RS,DET,1332,632,-.0030048950145551,-3.772735026635492,-3.775739921650047,.8855832790376493,-.8331085365311142,.0524747425065352,.2182591325824246,-3.321668648066235,-3.10340951548381,-.1135663235576726,-.1135663235576726,0,.2403255503078722,-3.171385583376832,-2.93106003306896,-.3459702802018585
Khem Birch,birchkh01,2023,RS,TOR,188,91,-5.027051758204355,-.8001773229388212,-5.827229081143177,-.3896416074971605,2.889255867530148,2.499614260032987,-4.408975512673178,-.1162174383243961,-4.525192950997574,-.0821217794582303,-.0821217794582303,0,-4.471268527693397,-.3337590148684624,-4.805027542561859,-.3652232237286095
Goga Bitadze,bitadgo01,2023,RS,IND,306,142,-3.238816300762892,-1.562288180355072,-4.801104481117964,-1.406881195456461,.4712577668004632,-.9356234286559977,-3.028307002748972,-1.212238792047058,-4.240545794796031,-.1084198455949655,-.1084198455949655,0,-4.178983591656052,-1.768016971322393,-5.947000562978445,.4053084506615091
Bismack Biyombo,biyombi01,2023,RS,PHO,474,228,-6.11648958685756,1.203570558870536,-4.912919027987025,-3.902631493711128,3.324033738028093,-.5785977556830351,-6.079661434127003,1.624798870131481,-4.454862563995523,-.1983344531965686,-.1983344531965686,0,-5.589434726883099,1.465211140957742,-4.124223585925358,.0078091162640118
Buddy Boeheim,boehebu01,2023,RS,DET,3,1,-3.821286841248694,1.702356310999268,-2.118930530249426,-30.06354804352186,62.6108501383782,32.54730209485635,-9.533034199394438,14.65651534011375,5.123481140719312,.0040825246184318,.0040825246184318,0,-5.607974026722605,3.987370721590972,-1.620603305131633,1.650641106879116
Bogdan Bogdanovic,bogdabo01,2023,RS,ATL,44,22,-18.49082319257311,-2.521153261676591,-21.0119764542497,3.596686634742078,-4.412060011050547,-.815373376308469,-15.04952198301744,-3.081155238281023,-18.13067722129847,-.1770802438801631,-.1770802438801631,0,-11.8333155470509,-4.78636065023497,-16.61967619728587,2.60534866434189
Bojan Bogdanovic,bogdabo02,2023,RS,DET,1604,759,2.074573980904836,-2.788724763087098,-.7141507821822626,3.242921414778506,-8.102202465609327,-4.859281050830822,2.495681290341607,-4.003963495276448,-1.508282204934841,.486100345270669,.486100345270669,0,2.270397589333294,-4.301163351879808,-2.030765762546514,1.106829556962977
Bol Bol,bolbo01,2023,RS,ORL,1327,647,-.6701710622257819,-2.404713354330902,-3.074884416556684,-.5323709013325262,-2.788832319505059,-3.321203220837585,-.6482208570920094,-2.576598237916555,-3.224819095008564,-.1564163506910035,-.1564163506910035,0,-1.541692011637132,-4.242130696937585,-5.783822708574718,-.2075005830425474
Leandro Bolmaro,bolmale01,2023,RS,UTA,50,23,-11.95311807821955,20.0060706965507,8.052952618331158,-9.035607767080879,30.89710350091857,21.86149573383769,-12.11910500860922,23.51003680858162,11.3909317999724,.1717243771386577,.1717243771386577,0,-8.895194596627125,16.16361745609679,7.268422859469663,3.531298900507728
Devin Booker,bookede01,2023,RS,PHO,1706,829,6.175805845696938,-.1004662939027444,6.075339551794193,9.64390666266419,.7187099076192726,10.36261657028346,7.152588292314851,.0339481872263326,7.186536479541184,4.1774531403835,4.1774531403835,0,7.061468102997002,.832122435686559,7.893590538683561,-.6087449850759961
Brandon Boston Jr.,bostobr01,2023,RS,LAC,130,59,3.804367918159791,-1.06356590587096,2.740802012288831,6.187443528450252,-5.477712638469344,.7097308899809081,4.653807673726226,-2.039534786400838,2.614272887325388,.1607602426638005,.1607602426638005,0,.9010071901202585,-1.975173829888556,-1.074166639768298,-.4478150757117342
Chris Boucher,bouchch01,2023,RS,TOR,910,442,.4996874900182686,-.2137452016989528,.2859422883193158,-1.690203186573901,-.5170229439837407,-2.207226130557641,.0668049373383305,-.2953756641143993,-.2285707267760688,.5684881113460577,.5684881113460577,0,1.348514463042565,.3602215064235379,1.708735969466103,-.0205480192040406
James Bouknight,bouknja01,2023,RS,CHA,702,327,-4.465659295108194,-.7583679120940723,-5.224027207202266,-2.78752373318455,4.142352825050569,1.354829091866019,-4.316122964113929,.2379223707826155,-4.078200593331314,-.2221518345950756,-.2221518345950756,0,-4.73413794372417,-.9434699845793777,-5.677607928303547,.2563689301818128
Tony Bradley,bradlto01,2023,RS,CHI,34,15,.916840297519213,-10.65535773907616,-9.738517441556947,-8.933075950633757,1.244075541007236,-7.689000409626521,-1.036703035865783,-8.79505789071812,-9.831760926583902,-.0542839963525932,-.0542839963525932,0,1.210831433179003,-5.728296365764415,-4.517464932585412,.1630906689378552
Malaki Branham,branhma01,2023,RS,SAS,409,188,-3.685816465761993,-5.778870128358077,-9.464686594120069,-3.649972132734727,-1.946302620054487,-5.596274752789214,-3.831973166621195,-5.257137177524681,-9.089110344145876,-.6116606427357116,-.6116606427357116,0,-2.97594661874607,-6.107273007958808,-9.083219626704878,.6043312827404613
Christian Braun,braunch01,2023,RS,DEN,558,267,-1.04233381506586,-1.859879915867968,-2.902213730933828,-2.777106510494834,-2.770761965934996,-5.54786847642983,-1.452336350489064,-2.145444914491471,-3.597781264980535,-.1143686812811316,-.1143686812811316,0,-1.50537361030082,-3.854343385458046,-5.359716995758865,-.9812246516460502
Mikal Bridges,bridgmi01,2023,RS,PHO,1754,846,1.224050124592696,1.642139137824169,2.866189262416865,9.600698198644791,-2.695608525838344,6.905089672806447,2.9996350716534,.8062282739769746,3.805863345630375,2.834190160048465,2.834190160048465,0,3.302056712568728,1.605173044668159,4.907229757236887,.1606238815210012
Oshae Brissett,brissos01,2023,RS,IND,583,270,-1.986177377718588,1.999142864248521,.0129654865299322,-6.282621180478575,3.989215696279284,-2.293405484199291,-2.983057454474167,2.571915124644033,-.4111423298301342,.3213005539607585,.3213005539607585,0,-3.661018447740713,1.227522481878457,-2.433495965862257,-.2786323182543962
Malcolm Brogdon,brogdma01,2023,RS,BOS,973,465,4.31104423475252,-.7266210422681945,3.584423192484326,3.187267796700258,-.1320717940764063,3.055196002623851,4.209217005522852,-.6640847222937196,3.545132283229132,1.496103613498672,1.496103613498672,0,4.676446438378532,-1.198087435704553,3.478359002673979,.1781719675849807
Dillon Brooks,brookdi01,2023,RS,MEM,1306,623,1.232359632911211,2.849444258830705,4.081803891741915,2.422858216391144,8.859668877250483,11.28252709364163,1.525400261279588,4.259374963170258,5.784775224449847,2.70278787831728,2.70278787831728,0,.4949531549977071,3.844605367908713,4.339558522906421,-.3744158484304867
Bruce Brown,brownbr01,2023,RS,DEN,1423,690,.2699649257426086,1.562929813502316,1.832894739244924,-2.961604901527571,-6.065597475137276,-9.027202376664846,-.414404936723687,.0779665171373501,-.3364384195863369,.8366527547198043,.8366527547198043,0,-.8935156685930343,-.5260797523184285,-1.419595420911463,-1.550975104553182
Greg Brown III,browngr01,2023,RS,POR,107,50,-7.887259829800048,1.354156244915195,-6.533103584884853,-12.61796098641135,16.42186770355415,3.803906717142798,-9.362590985213346,4.60201254583067,-4.760578439382677,-.0516022711772214,-.0516022711772214,0,-8.629187202594899,2.826157723215703,-5.803029479379196,.6168621218661924
Jaylen Brown,brownja02,2023,RS,BOS,1651,787,2.238196662916767,.2195984285885186,2.457795091505286,-3.173508923100705,-.5027508160346166,-3.676259739135321,1.097844252272868,.0653120806079786,1.163156332880846,1.589418424538406,1.589418424538406,0,2.435676376588827,.6498599367858973,3.085536313374724,1.171692172284643
Kendall Brown,brownke03,2023,RS,IND,45,17,.844752721005065,10.79213451229681,11.63688723330187,-1.784183813792783,9.965033682705732,8.180849868912949,.4139117643417678,11.35549433433652,11.76940609867829,.1294775751008632,.1294775751008632,0,1.523856285344748,8.374061636276119,9.897917921620866,2.85075791952127
Moses Brown,brownmo01,2023,RS,LAC,200,91,3.199771612405542,5.265584797156428,8.46535640956197,4.052310814761295,3.078528958237286,7.130839772998581,3.661405875737191,5.123349816233384,8.784755691970574,.5408400545333424,.5408400545333424,0,1.190557851081885,3.22619113397605,4.416748985057935,1.002642144835446
Troy Brown Jr.,browntr01,2023,RS,LAL,1039,486,-3.184931535873178,1.324301169230891,-1.860630366642288,-2.132583810348855,-2.128158206970323,-4.260742017319178,-3.152546543552963,.668730595167582,-2.483815948385381,.0654322420427314,.0654322420427314,0,-3.63113750759384,.6847468830946647,-2.946390624499175,-.874603527525876
Jalen Brunson,brunsja01,2023,RS,NYK,1621,775,4.156132735178481,.7542626107960696,4.910395345974551,2.013844979430948,-5.533358141681147,-3.519513162250199,3.987865520189312,-.5009680716675915,3.48689744852172,2.444614203460181,2.444614203460181,0,3.757305478223397,.2196449685556088,3.976950446779006,-.8823419905902349
Thomas Bryant,bryanth01,2023,RS,LAL,227,103,.7046319287756431,-2.627698139121701,-1.923066210346058,3.27303572772753,-2.712437172421731,.5605985553057988,1.289950484686825,-2.841733230161712,-1.551782745474888,.0625714905146731,.0625714905146731,0,-1.455701756311797,-2.660187072416268,-4.115888828728065,-.6361656991646386
Reggie Bullock,bullore01,2023,RS,DAL,1169,578,-4.10854548500085,-1.982635748523763,-6.091181233524614,-2.16025054416111,-.9980480695353566,-3.158298613696467,-3.947363511582458,-1.923693773491808,-5.871057285074266,-.9164960543405077,-.9164960543405077,0,-3.84805672430107,-.5386748424381835,-4.386731566739254,-.4280236083763314
Alec Burks,burksal01,2023,RS,DET,520,245,4.377034726750416,-.1108418151608212,4.266192911589595,1.702827907832963,4.507050661975286,6.209878569808248,4.148290441837029,.9165877999360483,5.064878241773078,.9810229600917181,.9810229600917181,0,4.118596621925132,.5603799658077214,4.678976587732853,.4324125915820853
Jimmy Butler,butleji01,2023,RS,MIA,1021,500,4.299295501732865,.1331626882180763,4.432458189950941,6.854855608179933,-5.107424194235303,1.747431413944629,5.134324133750778,-.9909138895240721,4.143410244226706,1.741223744700857,1.741223744700857,0,4.76791046038775,.5227459438393386,5.290656404227088,-.995445493080487
John Butler Jr.,butlejo01,2023,RS,POR,32,15,-3.412024859357612,12.74172252917998,9.329697669822371,-8.030608707507261,24.63233777966089,16.60172907215363,-4.531032559746965,16.11513589056314,11.58410333081617,.108700993408668,.108700993408668,0,-.5525496821403372,8.897744634610147,8.345194952469809,-.9212382314743702
Jamal Cain,cainja01,2023,RS,MIA,202,93,.5835907344559298,.6857207633293467,1.269311497785277,-7.918286151001469,1.149093247084989,-6.76919290391648,-1.150803229178687,.7973672572922436,-.3534359718864438,.1141801842232144,.1141801842232144,0,-1.509806990706524,1.840490979767173,.3306839890606494,.4155254795160607
Kentavious Caldwell-Pope,caldwke01,2023,RS,DEN,1445,686,-.672727778634028,-.5451426861848037,-1.217870464818832,7.100815731456698,3.889488340646841,10.99030407210354,.9140747001594763,.3844368171104153,1.298511517269892,1.433361983440849,1.433361983440849,0,.5766372476423106,-.0398982901220328,.5367389575202778,1.171709795134023
Facundo Campazzo,campafa01,2023,RS,DAL,108,52,-5.75928775622534,10.53811117688614,4.7788234206608,-9.314892331467661,10.67818163445837,1.363289302990713,-6.851965821716994,11.1999061147694,4.347940293052402,.1890814376252039,.1890814376252039,0,-5.276197762492947,9.972956874182346,4.696759111689399,.4142273471548313
Vlatko Cancar,cancavl01,2023,RS,DEN,388,191,.5555602987345414,-1.199440447716158,-.6438801489816166,-1.485370533938833,-1.10431811409857,-2.589688648037404,.1423698748327259,-1.221858260455797,-1.079488385623072,.1605988951562879,.1605988951562879,0,-.151625580781138,-2.623384942907069,-2.775010523688207,-1.36207209379002
Clint Capela,capelca01,2023,RS,ATL,1263,584,-.0816948963284274,5.761500882840696,5.679805986512269,3.085543702024486,2.214999612580845,5.30054331460533,.5927076727463587,5.321434889939917,5.914142562686276,2.573305264773072,2.573305264773072,0,.7591544738916502,5.791671356139863,6.550825830031513,-.3230489665205363
Vernon Carey Jr.,careyve01,2023,RS,WAS,11,5,-36.89583947544411,-20.9955720335791,-57.89141150902321,-54.0165403633513,-5.059260520340056,-59.07580088369135,-42.78937562414414,-18.99163073128021,-61.78100635542435,-.1504152021697686,-.1504152021697686,0,-36.80522975448017,-25.6882255656318,-62.49345532011198,-.1162731235561149
Jevon Carter,carteje01,2023,RS,MIL,1263,597,-1.026790054256356,1.647393228892037,.6206031746356817,-2.728550733758814,1.505786747896324,-1.22276398586249,-1.426697620393377,1.667745767070552,.2410481466771754,.9092385884950359,.9092385884950359,0,-2.004770492255503,2.349078364751913,.3443078724964099,-.2004186837740352
Wendell Carter Jr.,cartewe01,2023,RS,ORL,1024,493,-1.605041478814703,1.677063822706228,.0720223438915248,-.8997549113842499,8.541294998507194,7.641540087122944,-1.524171379725246,3.262050452359112,1.737879072633866,1.133162896274545,1.133162896274545,0,-2.079271421689174,.6866263603521154,-1.392645061337058,.3887256685812215
Alex Caruso,carusal01,2023,RS,CHI,1252,593,-.8374773933218724,3.495448619180338,2.657971225858465,3.706917498064964,3.633364624505445,7.340282122570409,.0449309040075216,3.726106149284855,3.771037053292377,1.965308930346506,1.965308930346506,0,.270066108977263,5.535440126857162,5.805506235834424,-.3912258265018724
Justin Champagnie,champju01,2023,RS,TOR,17,9,11.19191164833208,8.901333834955018,20.0932454832871,18.71431450233646,-7.665654019438695,11.04866048289777,13.38809005806364,5.964970656574121,19.35306071463776,.1002100092652509,.1002100092652509,0,11.17401910539461,2.558022088453003,13.73204119384761,-1.280027948852138
Julian Champagnie,champju02,2023,RS,PHI,12,7,-14.64900381534316,-15.99385660278757,-30.64286041813073,8.54535979420997,-23.31196887966367,-14.7666090854537,-10.78258505970301,-18.66091075453802,-29.44349581424103,-.093822178544182,-.093822178544182,0,-7.263706413390725,-9.861421001765432,-17.12512741515616,-1.605092366160639
Kennedy Chandler,chandke01,2023,RS,MEM,177,79,-6.122556584948834,-2.122216175295978,-8.244772760244812,-11.96577987419057,1.22823535325047,-10.7375445209401,-7.729476733909587,-1.576815538525705,-9.306292272435291,-.2649593149077082,-.2649593149077082,0,-6.483861678646854,-2.374195999845059,-8.858057678491914,.2693007872787293
Josh Christopher,chrisjo01,2023,RS,HOU,260,122,-4.771810255262649,-4.46043148773292,-9.232241742995569,-6.415929651500758,-6.163546891921851,-12.57947654342261,-5.351252007134073,-4.99863124936047,-10.34988325649454,-.4743615114532735,-.4743615114532735,0,-4.215674812187167,-5.326165088772076,-9.541839900959243,.2807339337614171
Max Christie,chrisma02,2023,RS,LAL,246,112,-.7214087115693508,-1.971476708684019,-2.692885420253369,-.2384588622605744,4.122249716479521,3.883790854218947,-.6514976131739111,-.822699186751613,-1.474196799925524,.0725944235407157,.0725944235407157,0,-1.070692014519283,-1.934685651714592,-3.005377666233875,-.4279005672040182
Brandon Clarke,clarkbr01,2023,RS,MEM,956,441,-2.947656775036873,-2.267767302676647,-5.21542407771352,.5146850808422432,-4.035814485360596,-3.521129404518352,-2.423401372413994,-2.797821259786589,-5.221222632200583,-.5550998693268157,-.5550998693268157,0,-2.408192792546189,-2.616988356707538,-5.025181149253727,-.1677065067949479
Jordan Clarkson,clarkjo01,2023,RS,UTA,1755,841,2.554685822150708,-3.092409031949684,-.5377232097989761,7.66131573551549,1.040224043741008,8.701539779256498,3.695919094771447,-2.380663784150272,1.315255310621175,1.733806342940877,1.733806342940877,0,4.6513813185687,-2.290453341760989,2.360927976807711,-.6099640134144484
Nic Claxton,claxtni01,2023,RS,BRK,1362,672,-2.005518815046115,2.78240961884738,.776890803801265,5.187774238709023,2.440345307650761,7.628119546359784,-.6344518711841247,2.880780019563312,2.246328148379187,1.690260254818082,1.690260254818082,0,.1429435280222268,3.207769234783048,3.350712762805275,-1.345123851291786
Amir Coffey,coffeam01,2023,RS,LAC,668,313,-2.814041345385905,-1.30494953347969,-4.118990878865596,-1.108145745824223,-1.341252198361765,-2.449397944185987,-2.555776090217905,-1.419634767402551,-3.975410857620456,-.195129522993285,-.195129522993285,0,-4.827563322745577,-2.369341805378412,-7.19690512812399,-.2895601650411783
John Collins,collijo01,2023,RS,ATL,1488,693,-2.869997724833175,.3079218455880535,-2.562075879245121,.5734772076106254,.2573834604573513,.8308606680679766,-2.309592033965766,.2983037825420644,-2.011288251423701,.263351578008728,.263351578008728,0,-1.356626224547703,.7998692230417271,-.5567570015059758,.8399572827618291
Zach Collins,colliza01,2023,RS,SAS,585,265,-3.670632287661719,.8396770200897149,-2.830955267572004,-6.220289840118521,2.292267205422998,-3.928022634695523,-4.368953494383943,1.380506588137435,-2.988446906246508,-.0327138098456145,-.0327138098456145,0,-2.955976050476361,.9042682869076513,-2.051707763568709,1.492346155523374
Mike Conley,conlemi01,2023,RS,UTA,1030,497,3.453750188172852,.364051793631003,3.817801981803855,.2068134368946131,-2.819395717376438,-2.612582280481825,2.941298578544196,-.2607995764667532,2.680499002077442,1.368807397142917,1.368807397142917,0,2.984238793855963,.7721657289955391,3.756404522851502,-.6031376372961115
Pat Connaughton,connapa01,2023,RS,MIL,222,103,-.639448824067481,1.6088975373833,.9694487133158193,2.132230809831353,-4.780686351633852,-2.648455541802499,-.0871367802991604,.3280951887480603,.2409584084488999,.1561816515141997,.1561816515141997,0,.1612215882036354,-.3987703875124276,-.2375487993087922,-.6410999043184265
Robert Covington,covinro01,2023,RS,LAC,498,234,-.9992889747826803,1.510663699424823,.5113747246421432,-2.683661699964761,3.479496486180979,.7958347862162181,-1.333359347193229,1.99875619881377,.6653968516205404,.4101088580027218,.4101088580027218,0,-1.792950391367739,1.117085195119237,-.6758651962485016,.5850373656754995
Torrey Craig,craigto01,2023,RS,PHO,1038,496,-.2841213478524314,.6316256196871136,.3475042718346822,-5.896061191486928,-4.318944383322888,-10.21500557480982,-1.505520439613572,-.3949638699492795,-1.900484309562851,.2146209584654799,.2146209584654799,0,-1.749720856512663,.4014009260276581,-1.348319930485004,-.1680822489196799
Jarrett Culver,culveja01,2023,RS,ATL,136,66,-3.848672272213133,3.968544197573979,.119871925360846,7.630245593692099,3.488758016693065,11.11900361038516,-1.702642290733225,4.054301131941308,2.351658841208083,.172360202206,.172360202206,0,-3.120842437272482,3.829914488968714,.7090720516962312,.3366245494439808
Cade Cunningham,cunnica01,2023,RS,DET,853,400,-2.073376103401821,-2.322290924154261,-4.395667027556081,.0158534632809328,-1.186003695086389,-1.170150231805456,-1.684380227877479,-2.152723943905424,-3.837104171782904,-.2229434090946324,-.2229434090946324,0,-.2726059622709212,-1.920674495526582,-2.193280457797503,.4962735985065124
Seth Curry,curryse01,2023,RS,BRK,702,336,-1.387019052257981,-1.733812761600289,-3.12083181385827,-.922282409372418,4.257287013991809,3.335004604619392,-1.386805408516433,-.6073852082147875,-1.99419061673122,.1298232947262997,.1298232947262997,0,-.9626858719965183,-.5825329112553626,-1.545218783251881,.2008828134161018
Stephen Curry,curryst01,2023,RS,GSW,1670,762,9.842543516530197,-.6097361134426658,9.232807403087531,14.1405696433724,-1.561090862876587,12.57947878049581,11.18731319304465,-.836988979754967,10.35032421328969,5.223373543182961,5.223373543182961,0,11.01106822535269,-.6191915593125922,10.3918766660401,2.591500101290661
Dyson Daniels,daniedy01,2023,RS,NOP,615,281,-.9799643645703645,3.32639562550778,2.346431260937416,-7.249834902732496,3.664798328895103,-3.585036573837393,-2.391154885841531,3.514282930572445,1.123128044730914,.5561943147985734,.5561943147985734,0,-2.816117181456596,2.623760283993148,-.1923568974634478,.167546725073503
Anthony Davis,davisan02,2023,RS,LAL,1490,692,4.624210716407578,4.478517418935933,9.102728135343511,6.073814602760805,1.255030184379091,7.328844787139897,5.259243690064979,4.064838451590309,9.324082141655289,4.246447110914197,4.246447110914197,0,4.546551358481612,4.297685620211553,8.844236978693164,-.3898245512684607
JD Davison,davisjd01,2023,RS,BOS,17,8,-11.2669914172748,.9706901304829083,-10.29630128679189,-10.70659775531781,-5.508414630590074,-16.21501238590789,-12.05054638007736,-.3604441170989924,-12.41099049717636,-.0412572136059148,-.0412572136059148,0,-6.719539843129419,-4.902402100917501,-11.62194194404692,4.686816376950515
Johnny Davis,davisjo06,2023,RS,WAS,95,45,-6.317387367194597,-12.9977636187493,-19.3151509859439,-20.74963553661735,-3.03536342479356,-23.78499896141091,-9.693414348077697,-11.67726832254513,-21.37068267062283,-.4273044810223158,-.4273044810223158,0,-10.39265285666235,-10.89600163866213,-21.28865449532448,-.0492183169768472
Terence Davis,daviste02,2023,RS,SAC,584,264,1.764998444316245,1.360457193779075,3.12545563809532,3.623900296421897,3.665957627615781,7.289857924037678,2.198380318121802,1.922909965995738,4.121290284117539,.939564840319564,.939564840319564,0,2.60353095197768,2.447558872163703,5.051089824141384,1.537544999793418
Dewayne Dedmon,dedmode01,2023,RS,MIA,506,235,2.068223375702918,.3422047678641391,2.410428143567057,-1.401109600640365,-3.449090918883452,-4.850200519523818,1.496898386012679,-.4373752824691168,1.059523103543563,.4589139824991547,.4589139824991547,0,1.200218109370657,-.1924447807424166,1.007773328628241,.479715412628189
Matthew Dellavedova,dellama01,2023,RS,SAC,135,59,-3.58085927653302,1.441229968344616,-2.139629308188405,-1.692276132914549,1.644862425166165,-.047413707748384,-3.472147413769956,1.540772800949694,-1.931374612820262,.0248560132503164,.0248560132503164,0,-3.464790729234425,.4651067969892556,-2.99968393224517,.8791281081298995
